Ensembl	symbol	median	min	max	range
ENSG00000135299	ANKRD6	1.7928381099339454	1.569695541991956	2.387413498811908	0.8177179568199517
ENSG00000135312	HTR1B	0.53744674062391	0.0492051123223227	1.1128208317147679	1.0636157193924451
ENSG00000135314	KHDC1	1.3725937929924104	0.9005270699545973	1.5947904065752803	0.694263336620683
ENSG00000135315	CEP162	1.8320050096143836	1.6288034806197556	2.175522846836947	0.5467193662171916
ENSG00000135316	SYNCRIP	3.003791892331864	2.460033331755389	3.5312180398346493	1.0711847080792603
ENSG00000135317	SNX14	2.5691969135783834	2.0961526347827113	3.0797463803523253	0.983593745569614
ENSG00000135318	NT5E	1.8849020602140172	1.2963047786313957	2.662741426936585	1.3664366483051895
ENSG00000135324	MRAP2	0.69882191894419	0.060542976008932714	1.250678786951958	1.1901358109430253
ENSG00000135333	EPHA7	0.10434136409653369	0.0492051123223227	0.851513733063523	0.8023086207412002
ENSG00000135334	AKIRIN2	3.390334859052685	2.8492491425092172	3.99244933839461	1.1432001958853926
ENSG00000135336	ORC3	1.9738154240701216	1.7853403694301535	2.3809325233294323	0.5955921538992788
ENSG00000135338	LCA5	0.7523753209160995	0.06124132288883542	1.2383841020185207	1.1771427791296853
ENSG00000135341	MAP3K7	2.6044539521320154	2.155492294487121	3.0031706688030315	0.8476783743159104
ENSG00000135346	CGA	0.13385605014472918	0.05855949219169307	0.9537464638865846	0.8951869716948915
ENSG00000135355	GJA10	0.10909240363908976	0.048843094351800245	1.1081439996449614	1.059300905293161
ENSG00000135362	PRR5L	2.7990694432947465	2.002234304425378	3.7737359875585477	1.7715016831331698
ENSG00000135363	LMO2	3.1761336129889624	2.219774043167755	4.115493804280193	1.8957197611124386
ENSG00000135365	PHF21A	3.874640049725792	2.8918277805520165	4.7421621061585455	1.850334325606529
ENSG00000135372	NAT10	2.626908590819954	2.178632247521909	3.048245319641911	0.8696130721200017
ENSG00000135373	EHF	0.8051052177255124	0.0726994863210453	1.3348842452647276	1.2621847589436823
ENSG00000135374	ELF5	0.6753159916027566	0.06021963066706954	1.2383841020185207	1.1781644713514512
ENSG00000135378	PRRG4	2.671965405968404	1.5547034584448705	3.761742704673421	2.2070392462285504
ENSG00000135387	CAPRIN1	3.573609716344449	3.1072328798822895	3.96982579093582	0.8625929110535306
ENSG00000135390	ATP5MC2	4.0524473986917	3.420831667059723	4.850129133463077	1.4292974664033538
ENSG00000135392	DNAJC14	2.6737310441602045	2.2993680727721153	2.9180613482477127	0.6186932754755974
ENSG00000135404	CD63	4.3247490850335755	3.5759988942965846	5.181540675219671	1.6055417809230867
ENSG00000135406	PRPH	0.47197383205079085	0.048843094351800245	1.084877760546425	1.0360346661946247
ENSG00000135407	AVIL	2.018217530555101	1.572865407067094	2.6929536084559755	1.1200882013888815
ENSG00000135409	AMHR2	0.6373132612887068	0.05823855048671631	1.1962917522290564	1.1380532017423401
ENSG00000135413	LACRT	0.10097713240172652	0.048843094351800245	0.5827404296996755	0.5338973353478753
ENSG00000135414	GDF11	2.00248565898921	1.6340643827322126	2.482066982110852	0.8480025993786393
ENSG00000135423	GLS2	1.4807849675097322	1.1656591369721172	1.6888156951857494	0.5231565582136322
ENSG00000135424	ITGA7	1.5822629949732172	1.258100727873959	2.776677058029567	1.5185763301556081
ENSG00000135426	TESPA1	3.0535982488121554	2.253065727634162	4.4565956342077815	2.2035299065736194
ENSG00000135436	FAM186B	0.7545801565317515	0.06347561837144826	1.476157686611648	1.4126820682401997
ENSG00000135437	RDH5	1.7880980984654202	1.5684179183897038	2.0523903248210518	0.483972406431348
ENSG00000135439	AGAP2	3.5072562666449336	2.993097370575735	4.008988295519009	1.0158909249432737
ENSG00000135441	BLOC1S1	2.9180613482477127	2.3469459880188923	3.8517579226555614	1.504811934636669
ENSG00000135443	KRT85	0.10190077948716403	0.048843094351800245	0.7989999677711225	0.7501568734193222
ENSG00000135446	CDK4	2.5688104488136014	2.2380488295369325	2.931841730437302	0.6937929009003696
ENSG00000135447	PPP1R1A	0.10216711069589085	0.048843094351800245	0.9116069383416912	0.8627638439898909
ENSG00000135451	TROAP	1.4485094768544866	1.078550520073473	1.8244403837778045	0.7458898637043314
ENSG00000135452	TSPAN31	2.408775061940277	2.0865414229204173	2.6809930497994703	0.594451626879053
ENSG00000135454	B4GALNT1	0.11644015496103952	0.05803366817013581	1.165050294846548	1.107016626676412
ENSG00000135457	TFCP2	2.5879353905637412	2.3578051783982534	2.856572779793183	0.49876760139492937
ENSG00000135469	COQ10A	1.939222234891014	1.7061495583909068	2.1808312039007407	0.47468164550983394
ENSG00000135472	FAIM2	1.0510116723561977	0.0778539757757633	1.5548061820366839	1.4769522062609206
ENSG00000135473	PAN2	2.589133319802632	2.139802397243395	3.056481333472872	0.9166789362294772
ENSG00000135476	ESPL1	1.5240824833717082	1.2547779329929976	1.9315226358631181	0.6767447028701206
ENSG00000135480	KRT7	1.0997356837029582	0.0797895843333487	1.5048403776091541	1.4250507932758054
ENSG00000135482	ZC3H10	2.183305549785725	1.9512745606628172	2.4137317688839164	0.46245720822109915
ENSG00000135486	HNRNPA1	5.111472666423068	3.881072637027354	6.127447034491253	2.2463743974638986
ENSG00000135502		0.10978638033872716	0.048843094351800245	1.0968303794531682	1.0479872851013678
ENSG00000135503	ACVR1B	2.4188042699472505	2.049376056621441	2.990337848583657	0.940961791962216
ENSG00000135506	OS9	4.848123186723747	4.178240294175214	5.385164949632167	1.2069246554569535
ENSG00000135517	MIP	0.10362285993709949	0.048843094351800245	0.9947527493960892	0.9459096550442889
ENSG00000135519	KCNH3	2.1690179401271603	1.6169284032204223	3.2898680793526225	1.6729396761322002
ENSG00000135521	LTV1	1.963830088623235	1.7737015701004786	2.2090226192210496	0.435321049120571
ENSG00000135525	MAP7	1.6369245030790347	0.9185892806731664	2.140075334355514	1.2214860536823475
ENSG00000135535	CD164	4.229233030316492	3.256735031383072	5.084027501704561	1.8272924703214892
ENSG00000135537	AFG1L	1.4844424182200282	0.9836027655602303	1.716409675212695	0.7328069096524646
ENSG00000135540	NHSL1	1.3733390091078526	0.7949179226877588	1.9960599858051264	1.2011420631173677
ENSG00000135541	AHI1	1.5351003692916518	0.9464085156141797	1.8394492228917254	0.8930407072775457
ENSG00000135547	HEY2	0.9581207042347849	0.06030796247119728	1.4239498880535633	1.363641925582366
ENSG00000135549	PKIB	1.0954081112997873	0.08047095534041417	1.5628473773035048	1.4823764219630906
ENSG00000135569	TAAR5	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000135577	NMBR	0.10229579421965565	0.048843094351800245	1.1425502366408704	1.09370714228907
ENSG00000135587	SMPD2	2.1211878842357943	1.9193175539704155	2.586546029074528	0.6672284751041124
ENSG00000135596	MICAL1	4.344662429828818	3.7697935602243016	5.133484267541752	1.36369070731745
ENSG00000135597	REPS1	2.525556292608115	2.230068193119243	2.8467169263927654	0.6166487332735224
ENSG00000135604	STX11	3.599064425343648	2.1584707967376078	4.736913874321618	2.5784430775840104
ENSG00000135605	TEC	1.6517823871672548	1.4537443068655642	2.0510196715647555	0.5972753646991913
ENSG00000135617	PRADC1	1.8849020602140172	1.6930608241622287	2.1665312380933046	0.4734704139310759
ENSG00000135622	SEMA4F	1.8429127967301955	1.5822629949732172	2.101412909362149	0.5191499143889318
ENSG00000135624	CCT7	3.5233698579435577	3.0882320923777753	3.994998704001404	0.9067666116236288
ENSG00000135625	EGR4	0.13615128968421134	0.048843094351800245	0.9792147185850162	0.930371624233216
ENSG00000135631	RAB11FIP5	2.1893243371054716	1.7737015701004786	3.1153909692648813	1.3416893991644028
ENSG00000135632	SMYD5	2.271763287004088	1.9074694507343914	2.653075090181245	0.7456056394468535
ENSG00000135636	DYSF	4.989412366887776	2.4165810738216003	6.526081739564961	4.109500665743361
ENSG00000135637	CCDC142	1.9229033174774017	1.7700225296884544	2.154495692962129	0.3844731632736744
ENSG00000135638	EMX1	0.10164371151745398	0.048843094351800245	0.9975718063898144	0.9487287120380141
ENSG00000135643	KCNMB4	1.495800968669586	1.1082239147090256	1.7671498438626327	0.6589259291536071
ENSG00000135655	USP15	4.257410752163085	3.357071523109115	5.310490328233155	1.95341880512404
ENSG00000135677	GNS	4.217192244675033	3.134716362988529	5.058135384955207	1.9234190219666782
ENSG00000135678	CPM	1.7823956334607116	1.4085845642776977	2.187103011569337	0.7785184472916393
ENSG00000135679	MDM2	3.1632849115658375	2.2986125797588146	3.8031615941563404	1.5045490143975258
ENSG00000135686	KLHL36	2.986069136992642	2.599156304597883	3.5120308605224055	0.9128745559245224
ENSG00000135697	BCO1	0.1018114737346658	0.048843094351800245	0.8218134376012813	0.7729703432494811
ENSG00000135698	MPHOSPH6	1.7727988138332513	1.547619528720902	1.9837990762813191	0.4361795475604171
ENSG00000135702	CHST5	1.0032822679235953	0.07873730836127041	1.4779089031310226	1.3991715947697523
ENSG00000135709	KIAA0513	4.041628063218832	2.9405746339117367	4.642668664260357	1.7020940303486207
ENSG00000135720	DYNC1LI2	2.754261397071795	2.218272849409084	3.3436650574209144	1.1253922080118302
ENSG00000135722	FBXL8	1.889650743220752	1.7220445670069113	2.12764555084572	0.4056009838388086
ENSG00000135723	FHOD1	3.1092241387242954	2.6486972542589133	3.5423631263065345	0.8936658720476212
ENSG00000135736	CCDC102A	1.8433841113032912	1.600172011455215	2.2637775462155565	0.6636055347603416
ENSG00000135740	SLC9A5	1.3336103747020438	0.964528245368879	1.618556726902353	0.654028481533474
ENSG00000135744	AGT	0.10190077948716403	0.048843094351800245	0.9099314785511217	0.8610883841993214
ENSG00000135747	ZNF670-ZNF695	1.4317188247338126	1.2387404212715367	1.6202965239732383	0.3815561027017016
ENSG00000135749	PCNX2	2.3037874772255282	1.9211307701878633	2.727516590483659	0.8063858202957956
ENSG00000135750	KCNK1	0.7768485495363	0.062349512069453134	1.3476721265062623	1.2853226144368093
ENSG00000135763	URB2	1.7917906465668079	1.5493793624358634	1.9808271474596353	0.4314477850237719
ENSG00000135766	EGLN1	3.7524263748494047	2.5712934571991206	4.592638763800067	2.021345306600946
ENSG00000135773	CAPN9	0.11552103312987604	0.05803366817013581	1.2608583325373552	1.2028246643672194
ENSG00000135775	COG2	2.3728603352597606	2.034726117411093	2.71149201293369	0.676765895522597
ENSG00000135776	ABCB10	2.0353643739677962	1.7480944135707532	2.426838798059514	0.6787443844887608
ENSG00000135778	NTPCR	2.13157162139734	1.7239816087566433	2.5804922160686785	0.8565106073120352
ENSG00000135801	TAF5L	2.1473355976830226	1.7568301923874148	2.445697923737447	0.6888677313500322
ENSG00000135821	GLUL	5.662034761436967	4.260569610826086	6.282195389172798	2.0216257783467118
ENSG00000135823	STX6	2.7990694432947465	2.4458981684549337	3.0875668328500163	0.6416686643950826
ENSG00000135824	RGS8	0.4998235825860494	0.048843094351800245	1.3102194805588592	1.2613763862070588
ENSG00000135828	RNASEL	2.9541956682402097	2.339715294443951	3.557855474918216	1.2181401804742649
ENSG00000135829	DHX9	3.543480524357517	3.1669570776355407	4.238453121175666	1.071496043540125
ENSG00000135835	KIAA1614	1.1563211359424186	0.15297451227925535	1.7429457726794957	1.5899712604002403
ENSG00000135837	CEP350	2.6139629263864297	2.2352308791093374	3.0081715755689813	0.7729406964596439
ENSG00000135838	NPL	3.6045782048062014	2.0872534010571626	4.298900978416034	2.2116475773588715
ENSG00000135842	NIBAN1	4.989412366887776	3.0298294941446593	6.2079335801515825	3.178104086006923
ENSG00000135845	PIGC	2.393033052157155	2.2294339225295348	4.3495927787928235	2.1201588562632887
ENSG00000135862	LAMC1	1.609518899578535	1.1315531231654	2.2375734372907177	1.1060203141253178
ENSG00000135870	RC3H1	3.1150126690848956	2.4365374112015625	3.5331831512945375	1.096645740092975
ENSG00000135898	GPR55	1.9078430079660085	1.5870997049473652	2.793713882544153	1.206614177596788
ENSG00000135899	SP110	4.0172771190319425	3.4190492033407307	5.060487182526647	1.6414379791859166
ENSG00000135900	MRPL44	2.5165960576375372	2.2016814557333255	3.224678331090012	1.0229968753566863
ENSG00000135902	CHRND	0.993726099069639	0.07133787908339483	1.5034209076042644	1.4320830285208697
ENSG00000135903	PAX3	0.9507780818583688	0.08983504925913119	1.3683146066431473	1.2784795573840162
ENSG00000135905	DOCK10	3.014485980297889	2.1140253067871937	3.6505705536023187	1.536545246815125
ENSG00000135912	TTLL4	2.578123830946512	1.918958634690982	3.134716362988529	1.2157577282975471
ENSG00000135913	USP37	1.9725386135531608	1.7956649967599008	2.194678548978371	0.3990135522184701
ENSG00000135914	HTR2B	0.5994816933705327	0.048843094351800245	1.3675607221501533	1.318717627798353
ENSG00000135916	ITM2C	2.9682474028771106	2.349508596972714	4.897071203628534	2.54756260665582
ENSG00000135917	SLC19A3	1.2171038393915428	0.13956379588952425	1.4847229348549555	1.3451591389654314
ENSG00000135919	SERPINE2	1.5701085354779118	1.0757228876211935	1.9594797530982893	0.8837568654770958
ENSG00000135924	DNAJB2	3.3314571437002165	2.754020176705197	4.670761735799281	1.916741559094084
ENSG00000135925	WNT10A	1.6164198943380799	1.2224806549436456	1.867560865484321	0.6450802105406754
ENSG00000135926	TMBIM1	4.270972961871603	3.8533694190336547	4.574202257567969	0.7208328385343146
ENSG00000135929	CYP27A1	3.1202094945429435	1.6091899235684892	4.60634680420841	2.9971568806399214
ENSG00000135930	EIF4E2	3.269260530958159	3.010018957049682	3.6250792268764416	0.6150602698267598
ENSG00000135931	ARMC9	1.1447151215474851	0.11971896032139745	1.741177151720067	1.6214581913986694
ENSG00000135932	CAB39	3.7831227927026476	2.893625301960292	4.685134184579636	1.7915088826193437
ENSG00000135940	COX5B	3.193898816743112	2.823957477833434	3.852551837064256	1.028594359230822
ENSG00000135945	REV1	2.218742761508979	1.7096281753164442	2.608260848538157	0.8986326732217129
ENSG00000135951	TSGA10	1.407905817194868	0.6694996287757746	1.710056700145133	1.0405570713693584
ENSG00000135953	SLC67A2	2.0796236370094077	1.7755979905711976	2.724665739215276	0.9490677486440784
ENSG00000135956	TMEM127	4.3603854016467505	3.49365694674141	4.7687863342135675	1.2751293874721576
ENSG00000135960	EDAR	1.6668976537929432	1.2295422760837258	1.9600703600821583	0.7305280839984325
ENSG00000135966	TGFBRAP1	2.452762488931419	2.1484651407476405	2.7046191860695656	0.5561540453219251
ENSG00000135968	GCC2	2.4552942617507973	1.9973423383788147	3.2127423019063692	1.2153999635275545
ENSG00000135972	MRPS9	2.0339321484128527	1.8459856301654107	2.460384068571764	0.6143984384063534
ENSG00000135973	GPR45	0.10117254269614552	0.048843094351800245	0.6610351196284636	0.6121920252766634
ENSG00000135974	C2orf49	2.137176040942123	1.9362203396790267	2.4580617917871845	0.5218414521081578
ENSG00000135976	ANKRD36	1.6508330566512437	1.2692950764841504	2.1666744812609613	0.8973794047768109
ENSG00000135999	EPC2	2.299065750455691	1.9821698741544356	2.8925861324678053	0.9104162583133697
ENSG00000136002	ARHGEF4	1.57474121549147	1.0753178750661556	1.8672163595829896	0.791898484516834
ENSG00000136003	ISCU	3.4649191029676483	3.0690690846700774	4.431398053624925	1.3623289689548472
ENSG00000136010	ALDH1L2	1.1499685305742835	0.13101574004412486	1.7004721004739023	1.5694563604297773
ENSG00000136011	STAB2	0.5412915166075937	0.05803366817013581	1.8475366745841397	1.7895030064140038
ENSG00000136014	USP44	1.4452964825230152	0.8807376166762898	1.7838800891021183	0.9031424724258285
ENSG00000136021	SCYL2	2.601898620627758	2.1145633024798545	3.020306066635939	0.9057427641560847
ENSG00000136026	CKAP4	3.4347736774887836	2.2206517752770996	4.938053758702909	2.71740198342581
ENSG00000136040	PLXNC1	4.6265655832824635	3.414787769924389	5.646049830281742	2.2312620603573525
ENSG00000136044	APPL2	2.4713155722374	1.9237592168602853	2.8969618465408944	0.9732026296806091
ENSG00000136045	PWP1	2.312196356419229	2.0280643774161358	2.6192335551896284	0.5911691777734926
ENSG00000136048	DRAM1	2.306756697173854	1.8533018151279543	3.4811715004315893	1.627869685303635
ENSG00000136051	WASHC4	2.9097965831921075	2.1503257576587744	3.7551563951997333	1.604830637540959
ENSG00000136052	SLC41A2	1.292844017570031	0.5809523250223814	1.7291466636461654	1.148194338623784
ENSG00000136059	VILL	2.474905024782636	2.1687205480049454	3.403336665846124	1.2346161178411785
ENSG00000136068	FLNB	2.4263405211221576	1.8998208595220976	3.2708562118531375	1.37103535233104
ENSG00000136098	NEK3	1.7152763174877157	1.45472866406157	1.9039346950987077	0.44920603103713774
ENSG00000136099	PCDH8	0.15137093675734972	0.05823855048671631	1.806795346888447	1.7485567964017308
ENSG00000136100	VPS36	2.543882425803547	2.1024741195310264	3.0647405552906344	0.962266435759608
ENSG00000136104	RNASEH2B	2.612653054546804	2.282785265603569	3.1085704528535723	0.8257851872500033
ENSG00000136108	CKAP2	2.0042828701235442	1.7557764642568776	2.2606001492499375	0.5048236849930599
ENSG00000136110	CNMD	0.1023162843851598	0.048843094351800245	0.7947794724619702	0.74593637811017
ENSG00000136111	TBC1D4	2.522678013039206	1.9108752831096463	3.6255916319306434	1.714716348820997
ENSG00000136114	THSD1	1.2985476733694485	0.9453829670002648	1.538114985418003	0.5927320184177381
ENSG00000136122	BORA	1.7674663703342008	1.54603397482478	1.9526454738491532	0.4066114990243732
ENSG00000136141	LRCH1	2.0000525560330185	1.8339403118827526	2.1576175824090225	0.3236772705262698
ENSG00000136143	SUCLA2	2.0138842780719597	1.8209286585782098	2.2317274214572684	0.4107987628790586
ENSG00000136144	RCBTB1	2.135972416678615	1.8213918428440647	2.580909493254629	0.7595176504105641
ENSG00000136146	MED4	2.467799392993315	2.2607661632952443	2.6520478872311966	0.3912817239359523
ENSG00000136147	PHF11	3.0939656071048396	2.666365426041245	4.090945513070274	1.424580087029029
ENSG00000136152	COG3	2.2781738868153703	1.993828912740067	2.5511344871492114	0.5573055744091444
ENSG00000136153	LMO7	1.8075467757714818	1.4172001020780833	2.1413532025530135	0.7241531004749302
ENSG00000136155	SCEL	0.10126046605011327	0.048843094351800245	0.868638220144436	0.8197951257926358
ENSG00000136156	ITM2B	6.755020534469034	5.785463378750807	7.083724372355754	1.2982609936049476
ENSG00000136158	SPRY2	1.4038025988314056	0.9801848475667199	1.6280040058147556	0.6478191582480357
ENSG00000136159	NUDT15	1.6505223793383568	1.426716865851757	1.805037726748479	0.3783208608967219
ENSG00000136160	EDNRB	0.9181284960298712	0.06087877260507272	1.6334650156736514	1.5725862430685786
ENSG00000136161	RCBTB2	3.0673571799053287	2.524237418517739	3.5951194426889783	1.0708820241712393
ENSG00000136167	LCP1	7.004559596590804	6.352848670659185	7.210928558974761	0.8580798883155758
ENSG00000136169	SETDB2	2.2039207623700494	1.8938224353063258	2.628568657321761	0.7347462220154353
ENSG00000136193	SCRN1	2.2987637288450258	1.791561867461743	2.603386009410999	0.811824141949256
ENSG00000136197	C7orf25	1.5952056635344187	1.0959159995323116	1.9075954807242477	0.8116794811919361
ENSG00000136205	TNS3	2.1904710944813255	1.739637956201475	2.8355846298112155	1.0959466736097405
ENSG00000136206	SPDYE1	1.125623412663937	0.08916254377615578	1.4758520032996758	1.38668945952352
ENSG00000136213	CHST12	2.7722846448816556	2.237892036386284	3.832680349147988	1.594788312761704
ENSG00000136231	IGF2BP3	1.5926374794477933	1.1341682839428564	2.155208069904523	1.0210397859616667
ENSG00000136235	GPNMB	1.3594647662365462	0.13898672234220535	1.7814873827184454	1.64250066037624
ENSG00000136237	RAPGEF5	1.0934097637340843	0.09933450970162398	1.6254620849638248	1.5261275752622008
ENSG00000136238	RAC1	4.388765396077295	3.806726188723619	5.0464605753817215	1.2397343866581028
ENSG00000136240	KDELR2	2.920775101914546	2.5442535829681403	3.850201872530649	1.3059482895625085
ENSG00000136243	NUP42	2.0879114742267086	1.8278581413138084	2.332900469597445	0.5050423282836365
ENSG00000136244	IL6	0.8751394682947642	0.06665065333364457	1.2834560380645479	1.2168053847309033
ENSG00000136247	ZDHHC4	2.266170330353181	1.980964178701372	2.5499445746851923	0.5689803959838202
ENSG00000136250	AOAH	4.059910260615333	2.781026690907736	5.29193208046422	2.510905389556484
ENSG00000136261	BZW2	2.291348217616348	2.0653485346813327	2.537883496644497	0.47253496196316425
ENSG00000136267	DGKB	0.6703523240930581	0.07061947258977545	1.460545266747525	1.3899257941577494
ENSG00000136270	TBRG4	2.9307511847519874	2.4918914959341794	3.4680991540248303	0.9762076580906509
ENSG00000136271	DDX56	3.0580494138030314	2.6580524198440734	3.5863745872083195	0.9283221673642461
ENSG00000136273	HUS1	2.0247647512554985	1.827742334013072	2.230068193119243	0.4023258591061709
ENSG00000136274	NACAD	1.0101354719440603	0.07886736491842601	1.6579800207209288	1.5791126558025028
ENSG00000136275	PKD1L1-AS1	0.5300605101001107	0.05823855048671631	1.1455793317622287	1.0873407812755125
ENSG00000136279	DBNL	4.876278549611555	4.375240058913224	5.371843932379137	0.9966038734659124
ENSG00000136280	CCM2	4.28042220968652	3.7893456407722064	4.603238112205284	0.813892471433078
ENSG00000136286	MYO1G	4.852135085720604	4.018155013910746	5.695445031191894	1.6772900172811482
ENSG00000136295	TTYH3	3.5648246711638802	3.0071816326645684	4.217192244675033	1.2100106120104646
ENSG00000136297	MMD2	0.10104519005215062	0.048843094351800245	0.8175254571149652	0.7686823627631649
ENSG00000136305	CIDEB	3.0882320923777753	2.4349265289509665	3.750564189235254	1.3156376602842874
ENSG00000136315		1.1294179661661081	0.05823855048671631	1.6277979376313967	1.5695593871446805
ENSG00000136319	TTC5	1.9720442697518614	1.8259969889638907	2.1580359255474426	0.3320389365835519
ENSG00000136327	NKX2-8	0.10117254269614552	0.048843094351800245	0.6796026039260792	0.630759509574279
ENSG00000136352	NKX2-1	0.896941262118629	0.06021963066706954	1.8221928976712614	1.7619732670041919
ENSG00000136367	ZFHX2	1.1521034633031804	0.11829289117870675	1.767037167346957	1.6487442761682503
ENSG00000136371	MTHFS	2.310505528421382	1.8580364855204006	3.019369629602496	1.1613331440820955
ENSG00000136378	ADAMTS7	1.7470898498658491	1.2426479470428615	2.8401222328586377	1.5974742858157762
ENSG00000136379	ABHD17C	1.5953147443567728	1.2440896359432858	1.929291683910069	0.6852020479667833
ENSG00000136381	IREB2	2.5863399857088583	2.198087530876268	3.010325046004452	0.8122375151281842
ENSG00000136383	ALPK3	1.4336101131146706	1.0373380366737879	2.0495108496057095	1.0121728129319216
ENSG00000136404	TM6SF1	2.381598638285379	1.82648361667787	3.047571971097799	1.2210883544199291
ENSG00000136425	CIB2	1.5418011196680181	1.2497917491077541	1.7742698653038778	0.5244781161961236
ENSG00000136436	CALCOCO2	3.7646051174202797	3.3295325000302127	4.446474935498673	1.1169424354684598
ENSG00000136444	RSAD1	2.5634352465401067	2.2073294721764203	2.959178522509547	0.7518490503331265
ENSG00000136448	NMT1	3.5321916878188397	3.0952449798603774	4.112543993516127	1.0172990136557494
ENSG00000136449	MYCBPAP	1.3377366472137546	0.1869236796526049	1.5938522144240186	1.4069285347714138
ENSG00000136450	SRSF1	3.645300722010737	2.95772441704818	4.213936895086376	1.2562124780381962
ENSG00000136451	VEZF1	2.9545049745255962	2.5642712184347647	3.252434861063495	0.6881636426287305
ENSG00000136457	CHAD	1.2950172067334977	0.5483286935425129	1.621325879017441	1.072997185474928
ENSG00000136463	TACO1	2.0511579047528583	1.9014104452445004	2.3074990440832477	0.40608859883874726
ENSG00000136478	TEX2	2.0877820977622243	1.9087012083652228	2.437462886231284	0.5287616778660611
ENSG00000136485	DCAF7	3.5140271551428213	3.0450135558094096	3.9714923918373417	0.9264788360279321
ENSG00000136487	GH2	0.10253454237998709	0.048843094351800245	0.8120133946474942	0.763170300295694
ENSG00000136488	CSH1	0.10260527433272539	0.048843094351800245	0.9291452534529081	0.8803021591011079
ENSG00000136490	LIMD2	5.868607069828138	5.0813923779511585	6.443985789965422	1.362593412014263
ENSG00000136492	BRIP1	1.4401851846890055	1.031432569903351	1.6893382876820053	0.6579057177786543
ENSG00000136504	KAT7	3.1036813672280115	2.7995941716096024	3.451968774405016	0.6523746027954136
ENSG00000136514	RTP4	2.103487099275879	1.6632327438053716	3.4398743537621237	1.7766416099567521
ENSG00000136518	ACTL6A	2.2652937625863374	2.031997859643526	2.67917760961025	0.6471797499667238
ENSG00000136521	NDUFB5	2.4589288613997553	2.1824339335135146	2.898676601440845	0.7162426679273306
ENSG00000136522	MRPL47	1.666270575192145	1.3451783277098723	2.215635002801138	0.8704566750912655
ENSG00000136527	TRA2B	3.2003291303181087	2.752886520912793	4.026701807362174	1.2738152864493806
ENSG00000136531	SCN2A	1.238201686028061	0.15621969556455756	1.5260718688148212	1.3698521732502635
ENSG00000136535	TBR1	0.6317752278873171	0.05823855048671631	1.3489689384355081	1.290730387948792
ENSG00000136536	MARCHF7	3.436113788171304	2.513814103856321	4.157086556589808	1.6432724527334868
ENSG00000136541	ERMN	1.8258794765261837	1.5372221313124816	2.0195622533656477	0.482340122053166
ENSG00000136542	GALNT5	1.240675603747207	0.8904323264810895	1.6388019338669046	0.7483696073858151
ENSG00000136546	SCN7A	0.9902634645224297	0.08985726232229992	1.3948483067818975	1.3049910444595976
ENSG00000136560	TANK	2.8507813914759486	2.3438183467027347	3.359892099908345	1.0160737532056103
ENSG00000136573	BLK	2.5477085379167104	1.8752457792486041	3.5759988942965846	1.7007531150479804
ENSG00000136574	GATA4	0.10233677425965301	0.048843094351800245	2.5108114874209884	2.461968393069188
ENSG00000136603	SKIL	1.9798910681649107	1.5600939620967877	2.4481448000030173	0.8880508379062295
ENSG00000136628	EPRS1	2.885989615130468	2.3357153555791768	3.6321048036409374	1.2963894480617606
ENSG00000136630	HLX	3.0895549187708973	1.7592589389271418	4.256111825113803	2.496852886186661
ENSG00000136631	VPS45	2.310505528421382	1.9719246149946956	2.604681078873398	0.6327564638787022
ENSG00000136634	IL10	1.2332806698029444	0.14417239180187263	1.676723428342689	1.5325510365408164
ENSG00000136636	KCTD3	1.596107128694903	1.3049847611922176	2.1145633024798545	0.8095785412876368
ENSG00000136643	RPS6KC1	2.065474516366572	1.8533018151279543	2.350024969065653	0.4967231539376986
ENSG00000136682	ZNG1B	2.124089275208465	1.8352329432764118	2.588950141127921	0.7537171978515091
ENSG00000136688	IL36G	0.10201087262199544	0.048843094351800245	0.8933085644864499	0.8444654701346497
ENSG00000136689	IL1RN	4.077402773468993	2.2338524495030923	7.529422595165437	5.295570145662345
ENSG00000136694	IL36A	0.8095471449254233	0.06965056806317303	1.3149113105725152	1.2452607425093423
ENSG00000136695	IL36RN	0.8220349940449272	0.05823855048671631	1.3186165796749834	1.2603780291882671
ENSG00000136696	IL36B	0.10172634422491136	0.048843094351800245	0.7952119905974535	0.7463688962456533
ENSG00000136697	IL1F10	0.10362285993709949	0.048843094351800245	0.8488544384686606	0.8000113441168604
ENSG00000136698	CFC1	0.10496649936140869	0.048843094351800245	0.8933868879428789	0.8445437935910787
ENSG00000136699	SMPD4	3.313371538206702	2.75174486913057	4.169362533843414	1.4176176647128442
ENSG00000136709	WDR33	3.1142675876866344	2.7985475207789765	3.6612065469987183	0.8626590262197418
ENSG00000136710	VMA22	2.788435532933822	2.4406772245052837	3.1935590809159824	0.7528818564106987
ENSG00000136715	SAP130	2.6335878870975633	2.1806762772526977	3.041622128460528	0.8609458512078301
ENSG00000136717	BIN1	3.614169059754354	2.6556521249822804	4.852135085720604	2.196482960738323
ENSG00000136718	IMP4	2.72019299201244	2.344463146383268	3.097948651507713	0.7534855051244449
ENSG00000136720	HS6ST1	2.408775061940277	2.164773910831045	2.7732451738295594	0.6084712629985143
ENSG00000136731	UGGT1	2.8515448768836835	2.488104734624631	3.282963975705279	0.7948592410806476
ENSG00000136732	GYPC	5.654300394398965	3.91144119279428	7.235550332629522	3.324109139835242
