Ensembl	symbol	mean_TB	mean_Healthy	log2FoldChange	t_statistic	pvalue	padj	direction
ENSG00000120942	UBIAD1	2.3449849065539627	2.475945377644172	-0.13096047109020947	-6.478565820733502	1.4441343002127314e-07	1.6267458455968836e-06	Not significant
ENSG00000106351	AGFG2	2.304787131758562	2.5593820083395213	-0.25459487658095936	-6.801787274128646	1.448490298791106e-07	1.6306211464872027e-06	Not significant
ENSG00000275066	SYNRG	3.0454293620110193	3.235305915765671	-0.18987655375465184	-6.77871300377058	1.4588215411819719e-07	1.6412621146454523e-06	Not significant
ENSG00000132109	TRIM21	4.092350629333209	3.5849958641702413	0.507354765162968	7.276725680025228	1.462912387665141e-07	1.6448736756191555e-06	Higher in TB
ENSG00000164038	SLC9B2	1.745308381698738	1.823760659017007	-0.07845227731826898	-6.557618825787982	1.4642022265683998e-07	1.6453333804687988e-06	Not significant
ENSG00000175115	PACS1	4.494559484984848	4.840706215677187	-0.3461467306923396	-6.540842375255714	1.4687707420176103e-07	1.649474586766139e-06	Not significant
ENSG00000150540	HNMT	2.031369160342416	1.8396747166183125	0.1916944437241035	6.045245898307622	1.4704041586987258e-07	1.6503165906164303e-06	Not significant
ENSG00000010810	FYN	3.921393554484587	4.280632792555387	-0.3592392380708005	-6.668279460361905	1.4743638994546512e-07	1.653766978151055e-06	Not significant
ENSG00000136811	ODF2	2.4930768103819108	2.610197599474422	-0.11712078909251122	-6.509815224498734	1.478501933483417e-07	1.657413091820906e-06	Not significant
ENSG00000129667	RHBDF2	4.266364574141732	3.749171529795107	0.5171930443466248	6.970398560796297	1.480735406455872e-07	1.6589210828416237e-06	Higher in TB
ENSG00000272666	KLHDC7B-DT	1.5420082118289788	1.300656323170194	0.24135188865878487	6.744545834922163	1.4883952995451414e-07	1.666503034430759e-06	Not significant
ENSG00000206527	HACD2	2.218759417040855	2.348784721495844	-0.13002530445498905	-6.722481454752375	1.4956170927496953e-07	1.6735856695142785e-06	Not significant
ENSG00000163624	CDS1	0.9399303923478537	1.0928263915836656	-0.15289599923581187	-5.706666096044195	1.497543665207514e-07	1.6747380533781755e-06	Not significant
ENSG00000167874	TMEM88	1.931085514001826	1.7607321492265593	0.17035336477526664	6.1772799850858595	1.5010308684209953e-07	1.6776333033291746e-06	Not significant
ENSG00000274561		1.4851619809791923	1.5574518996020028	-0.07228991862281053	-6.494207448534799	1.505240335674459e-07	1.6813318486277628e-06	Not significant
ENSG00000204282		3.0638836970153327	3.362514819441216	-0.2986311224258835	-6.905355433250956	1.513619994248918e-07	1.6896812320736874e-06	Not significant
ENSG00000132849	PATJ	1.8854451842675268	2.037472496411256	-0.152027312143729	-6.835946697468876	1.5193309460667945e-07	1.6950432944291192e-06	Not significant
ENSG00000272455		1.888676663993285	1.8205365582770117	0.06814010571627338	6.29491644168179	1.5319035324212738e-07	1.7070304517601258e-06	Not significant
ENSG00000183978	COA3	2.1619428925976845	2.0725920139644307	0.08935087863325375	6.115152710119484	1.5312036976732606e-07	1.7070304517601258e-06	Not significant
ENSG00000177272	KCNA3	1.8994831502203378	2.0154239261849964	-0.11594077596465868	-6.597900790631261	1.5328648594707593e-07	1.7070831315131724e-06	Not significant
ENSG00000083097	DOP1A	2.180859127601656	2.301010149524073	-0.12015102192241711	-6.863921216633259	1.5393704498699663e-07	1.713306467328456e-06	Not significant
ENSG00000270096		1.0478964188662032	1.203218957566866	-0.1553225387006627	-5.81009864699728	1.5470458387003508e-07	1.718858057500009e-06	Not significant
ENSG00000177034	MTX3	1.9335544395917228	2.1143676324883494	-0.18081319289662656	-7.0823302636226435	1.5470684830036184e-07	1.718858057500009e-06	Not significant
ENSG00000100105	PATZ1	2.668425273045207	2.843839856233608	-0.17541458318840109	-6.5529134138161504	1.54711950881212e-07	1.718858057500009e-06	Not significant
ENSG00000110318	CEP126	1.4908468556625312	1.6209960066054598	-0.13014915094292867	-6.488763580409645	1.5494797197014455e-07	1.7204567922202257e-06	Not significant
ENSG00000101654	RNMT	2.6285913829125054	2.770935679294717	-0.1423442963822117	-6.160908878940647	1.5524884812076773e-07	1.7227733140246334e-06	Not significant
ENSG00000243335	KCTD7	2.501241983874425	2.7738263304110666	-0.27258434653664176	-7.071100500363115	1.5624670295136066e-07	1.7317883823855263e-06	Not significant
ENSG00000171103	TRMT61B	1.7348636345766983	1.8312516725408603	-0.09638803796416195	-6.916218764194858	1.5616790321700316e-07	1.7317883823855263e-06	Not significant
ENSG00000153485	LYSET	1.9184033192312744	1.866807311833875	0.051596007397399335	6.073065288628327	1.5675122732026096e-07	1.73634989408849e-06	Not significant
ENSG00000228590	MIR4432HG	1.3321035933809637	1.4500098770315015	-0.11790628365053779	-6.227447383479672	1.577686711616748e-07	1.746584293192317e-06	Not significant
ENSG00000156113	KCNMA1	1.4376074989391023	1.2139293311479713	0.22367816779113103	5.999866146777997	1.5792662987462884e-07	1.7472972390631328e-06	Not significant
ENSG00000174099	MSRB3	1.7935654301834683	1.7091522874573908	0.08441314272607747	6.256888150925328	1.5862202441405748e-07	1.7539519999745043e-06	Not significant
ENSG00000083845	RPS5	4.7960992628572665	5.234811066615158	-0.43871180375789187	-6.40596894581359	1.5879232596444545e-07	1.7547961418414101e-06	Not significant
ENSG00000139154	AEBP2	1.9649368197356254	2.0425945651040456	-0.07765774536842018	-6.450488646228391	1.59174925269535e-07	1.7579839765427769e-06	Not significant
ENSG00000104325	DECR1	3.333316427805005	3.124465554161143	0.20885087364386212	6.755554701416451	1.5973379193363736e-07	1.7631136513904322e-06	Not significant
ENSG00000235192		1.565976083677987	1.4588555774749103	0.10712050620307667	6.579584041374694	1.6038475339181332e-07	1.7692531921710015e-06	Not significant
ENSG00000183773	AIFM3	1.9061628345078778	1.7222667603517519	0.18389607415612597	6.2176164822220406	1.6088307598769543e-07	1.7737026724593858e-06	Not significant
ENSG00000080503	SMARCA2	3.1781937741733852	3.39764910169218	-0.2194553275187947	-6.675413700837953	1.615250915861539e-07	1.7797301536654927e-06	Not significant
ENSG00000102230	PCYT1B	1.5856961488704882	1.393379056081228	0.19231709278926012	6.369647065138882	1.6174489736383114e-07	1.7811012400748293e-06	Not significant
ENSG00000275426		0.614777107051619	1.0008048793451296	-0.3860277722935106	-6.311331579285164	1.6199189839277713e-07	1.782770002583091e-06	Not significant
ENSG00000163820	FYCO1	2.3347798739560335	2.469353609183434	-0.13457373522740035	-6.68909532433874	1.6225841001704307e-07	1.7846513930967587e-06	Not significant
ENSG00000101412	E2F1	2.058411227677999	1.8094348851120716	0.2489763425659275	6.283528738838719	1.6360489304834657e-07	1.798401990918729e-06	Not significant
ENSG00000211809	TRAV27	1.4789413452436415	1.5770452435526001	-0.0981038983089586	-5.967104474490776	1.6383779332703463e-07	1.7999027224562935e-06	Not significant
ENSG00000198728	LDB1	3.598760995784494	3.742747138584424	-0.14398614279993005	-6.225427147618133	1.6402857822400366e-07	1.800939286838032e-06	Not significant
ENSG00000162924	REL	2.3775983653259245	2.267881555085845	0.10971681024007962	6.079967540162715	1.6433498848119278e-07	1.8023370588373796e-06	Not significant
ENSG00000165943	MOAP1	2.3760360133472034	2.4766172124502734	-0.10058119910307006	-6.519395907931629	1.643488975797846e-07	1.8023370588373796e-06	Not significant
ENSG00000275846	LOC105374989	1.147872743233413	1.2477044222984566	-0.09983167906504353	-5.940231887213101	1.6611725377514753e-07	1.8206606992398213e-06	Not significant
ENSG00000152223	EPG5	2.971193825685315	2.7827975525878395	0.18839627309747575	6.154272869820094	1.6657445313610723e-07	1.8246008720058291e-06	Not significant
ENSG00000140367	UBE2Q2	2.2562298801757765	2.4720759571472253	-0.21584607697144875	-6.862787855833139	1.672831888943056e-07	1.831290056148916e-06	Not significant
ENSG00000103275	UBE2I	3.553497990822393	3.72561222083581	-0.17211423001341686	-6.68610740577958	1.6870071443746096e-07	1.84572615280259e-06	Not significant
ENSG00000183647	ZNF530	1.6259956601331043	1.6839841666928541	-0.05798850655974985	-6.168681582102112	1.6919250862540965e-07	1.8484746958046542e-06	Not significant
ENSG00000135930	EIF4E2	3.3243863208934097	3.1987085874138494	0.12567773347956024	6.330463834969174	1.692488610958427e-07	1.8484746958046542e-06	Not significant
ENSG00000228444		1.1119533930285659	1.2311037650817702	-0.11915037205320433	-6.111377633840747	1.691455450894754e-07	1.8484746958046542e-06	Not significant
ENSG00000166024	R3HCC1L	2.310942395995141	2.241387960833193	0.06955443516194793	6.233555758355116	1.698045273961307e-07	1.8534595871713247e-06	Not significant
ENSG00000112304	ACOT13	1.8801717237928077	1.7846378702560262	0.09553385353678157	6.466107795468187	1.701413317396916e-07	1.8560511165715423e-06	Not significant
ENSG00000133706	LARS1	2.7909340346604576	2.9558614347722503	-0.16492740011179263	-6.528580697273704	1.7045904075219137e-07	1.8584314332095306e-06	Not significant
ENSG00000158691	ZSCAN12	1.621899802381082	1.714599172200681	-0.09269936981959903	-6.428252523242858	1.7137439392016848e-07	1.867320992329677e-06	Not significant
ENSG00000198736	MSRB1	5.499772872636027	4.986956348839312	0.5128165237967144	7.107904685828854	1.7199908122433038e-07	1.8730348926796466e-06	Higher in TB
ENSG00000129007	CALML4	2.120309302375801	1.9959559802890783	0.12435332208672278	6.5530945520173605	1.7295173116276416e-07	1.8823114983658411e-06	Not significant
ENSG00000234771		2.2712279947303853	2.4214256889984136	-0.15019769426802831	-6.277030083236394	1.73373619376901e-07	1.8858041441368683e-06	Not significant
ENSG00000128739	SNRPN	3.1320341626386106	3.3360003131706604	-0.2039661505320498	-6.2138298449304035	1.738881848280996e-07	1.8903001978169896e-06	Not significant
ENSG00000282572	FAM157D	2.4864204333926727	2.2062533644163365	0.28016706897633625	6.213121889922361	1.7457140702713587e-07	1.896214803968162e-06	Not significant
ENSG00000128016	ZFP36	5.367076139795023	5.110225153404651	0.2568509863903712	6.431302506392913	1.7463533212814514e-07	1.896214803968162e-06	Not significant
ENSG00000176160	HSF5	1.3003844901681647	1.4289164240158263	-0.1285319338476616	-6.188417913577123	1.7486861239680447e-07	1.8976445119829869e-06	Not significant
ENSG00000119401	TRIM32	1.857601905222281	1.9540777498579194	-0.09647584463563841	-6.644802561742003	1.7558216713142911e-07	1.9042813898644425e-06	Not significant
ENSG00000186310	NAP1L3	1.3733162723948227	1.5042181969639405	-0.13090192456911787	-6.352487871707822	1.7597269758378919e-07	1.9074092281339796e-06	Not significant
ENSG00000170677	SOCS6	1.6149177031913895	1.5391130909187558	0.07580461227263369	6.075953906901505	1.7615389832149072e-07	1.9082657801926686e-06	Not significant
ENSG00000268518		1.428803965085904	1.2201701323598373	0.20863383272606661	6.871247692083717	1.7692573155044755e-07	1.9144061196038e-06	Not significant
ENSG00000023892	DEF6	4.283378670216525	4.4886520101483445	-0.20527333993181962	-6.147726339371608	1.7686997111009755e-07	1.9144061196038e-06	Not significant
ENSG00000165521	EML5	1.4670124001904437	1.560300125958686	-0.09328772576824229	-6.394669574625144	1.7741953894301446e-07	1.9186377008105026e-06	Not significant
ENSG00000180549	FUT7	3.357769775853992	3.011028698547437	0.3467410773065551	6.406429170065609	1.778523996881049e-07	1.9222056808883375e-06	Not significant
ENSG00000246898		1.3982695004362793	1.5231726708769855	-0.1249031704407062	-6.272200963674655	1.7888626545615666e-07	1.932261361283506e-06	Not significant
ENSG00000248908	LINC02239	1.256620179027333	0.9814165935893371	0.27520358543799595	6.642078227561959	1.7989748471887678e-07	1.9415260416454085e-06	Not significant
ENSG00000104228	TRIM35	2.35019738327017	2.489994064013856	-0.1397966807436859	-6.9510090146209045	1.7995189430757133e-07	1.9415260416454085e-06	Not significant
ENSG00000102796	DHRS12	2.9951729818690547	2.520032673657662	0.4751403082113925	6.5090929564178595	1.8047826097699687e-07	1.9460808325672014e-06	Not significant
ENSG00000106605	BLVRA	2.687578939444766	2.355870364517888	0.331708574926878	6.742589385018533	1.8127103203685366e-07	1.953501323900911e-06	Not significant
ENSG00000166938	DIS3L	2.189603512732462	2.3151197248620834	-0.1255162121296216	-6.689047741724162	1.814755936510362e-07	1.9545779625298456e-06	Not significant
ENSG00000166681	BEX3	2.118365564568053	1.9754900305420302	0.14287553402602282	5.713650706631582	1.8170890511210966e-07	1.9559628310511586e-06	Not significant
ENSG00000166091	CMTM5	2.250104654303626	1.9069239959219366	0.3431806583816892	6.086384060662788	1.820874749321362e-07	1.9589088028989492e-06	Not significant
ENSG00000173153	ESRRA	3.1322371582655233	3.0136576558583115	0.11857950240721182	6.409526876603317	1.8383493954714405e-07	1.976569563029627e-06	Not significant
ENSG00000171824	EXOSC10	2.8219087558981975	3.0094077499434606	-0.18749899404526316	-6.510527999451821	1.845400236246727e-07	1.98300890748814e-06	Not significant
ENSG00000010322	NISCH	3.6372672382717717	3.859423963343672	-0.22215672507190032	-6.653112120522701	1.8499136729022075e-07	1.986715799604464e-06	Not significant
ENSG00000279727	LINC02033	1.520261232029161	1.4330532496003556	0.08720798242880545	6.5583902241239755	1.8541054865154422e-07	1.990073222193241e-06	Not significant
ENSG00000145604	SKP2	1.936855570907506	2.0192182155773053	-0.08236264466979937	-6.817782730678967	1.8571208110389827e-07	1.992164748246068e-06	Not significant
ENSG00000171865	RNASEH1	2.2710181109635714	2.361568206326931	-0.09055009536335978	-6.754341556521291	1.861925359855085e-07	1.996172102218919e-06	Not significant
ENSG00000165810	BTNL9	1.2915681432256165	1.4445838806472964	-0.15301573742167984	-6.746182551405518	1.8640614645981846e-07	1.9973156576497817e-06	Not significant
ENSG00000095002	MSH2	1.9243288806743166	2.0556196714719124	-0.13129079079759576	-6.705995547573841	1.8801065153298636e-07	2.0133525963475076e-06	Not significant
ENSG00000285444		1.6161314024090037	1.397731675518359	0.21839972689064457	6.623547391372893	1.8904031861288143e-07	2.023218905681475e-06	Not significant
ENSG00000205220	PSMB10	4.581296338732319	4.213685826250716	0.3676105124816029	6.761458293837967	1.8978914549790884e-07	2.0300699205721335e-06	Not significant
ENSG00000116147	TNR	1.0561060032256249	1.1845630351011598	-0.12845703187553492	-6.384102645690799	1.9032214082838867e-07	2.0346057825477885e-06	Not significant
ENSG00000222041	CYTOR	2.2468819893950895	2.0564276336621052	0.1904543557329843	6.355358250210667	1.906459921826552e-07	2.0357373070344587e-06	Not significant
ENSG00000129465	RIPK3	2.9267733973104475	2.7571805744539164	0.1695928228565311	6.700971889416541	1.906338996049774e-07	2.0357373070344587e-06	Not significant
ENSG00000182700	IGIP	1.746104759246791	1.8602657237203355	-0.1141609644735444	-6.842790783711654	1.9236424610544015e-07	2.052911234437257e-06	Not significant
ENSG00000012779	ALOX5	5.326614796178933	5.030351277762791	0.29626351841614174	6.376440909609925	1.9269759311461804e-07	2.0552942598564287e-06	Not significant
ENSG00000285006		1.7651973762722133	1.6335223632773155	0.1316750129948978	6.312662076660212	1.9312593374013008e-07	2.057400577382041e-06	Not significant
ENSG00000162408	NOL9	2.241039370587176	2.3442667045873695	-0.10322733400019368	-6.181078713289128	1.9322556290041231e-07	2.057400577382041e-06	Not significant
ENSG00000175130	MARCKSL1	3.153222022246989	3.5142197239591284	-0.3609977017121393	-6.553028846277972	1.9310113592461663e-07	2.057400577382041e-06	Not significant
ENSG00000171408	PDE7B	1.243670255047034	1.3690395095289927	-0.12536925448195868	-6.22195865543573	1.9400793777441108e-07	2.064553986253505e-06	Not significant
ENSG00000147202	DIAPH2	2.1615570081972777	2.0472504267705927	0.11430658142668504	6.333928375297854	1.945484074506667e-07	2.069126456462786e-06	Not significant
ENSG00000122025	FLT3	1.8261968574422092	1.6559811542076774	0.17021570323453172	5.823311339591514	1.9492091626490684e-07	2.071908384839727e-06	Not significant
ENSG00000265929	MIR5195	1.0566833141215577	1.286230139010459	-0.2295468248889012	-6.102581192520338	1.9530644520030533e-07	2.0748254667581926e-06	Not significant
ENSG00000158773	USF1	3.968847693854005	3.7173634358189633	0.2514842580350418	7.015942964699489	1.965083745148776e-07	2.086407278248922e-06	Not significant
ENSG00000272335		1.6142020716695624	1.7020800523175004	-0.08787798064793795	-6.5157625923710425	1.974837600197793e-07	2.095571989846249e-06	Not significant
ENSG00000197771	MCMBP	3.3791045576968948	3.210185918910173	0.16891863878672186	6.258561110382349	1.9835695762545208e-07	2.1036425557143346e-06	Not significant
ENSG00000134827	TCN1	2.1306123058982998	1.8819476451980497	0.24866466070025006	5.955840084588177	1.9898956053143747e-07	2.10915382093367e-06	Not significant
ENSG00000174373	RALGAPA1	2.0316213534470244	2.206761834816044	-0.1751404813690196	-7.0159711991519895	2.0077616473827244e-07	2.126883523909232e-06	Not significant
ENSG00000177425	PAWR	1.5386049320767732	1.676463126910431	-0.1378581948336579	-6.3060228209305675	2.0121263083550766e-07	2.1302988058298983e-06	Not significant
ENSG00000234072	GTF3C2-AS2	2.372815208631658	2.2635030382971513	0.10931217033450658	5.676358530002392	2.0187716218223737e-07	2.136123445277884e-06	Not significant
ENSG00000272914		1.665478686378205	1.4828832250401074	0.18259546133809756	6.819581639515439	2.0224680485457935e-07	2.138822948733932e-06	Not significant
ENSG00000188846	RPL14	4.933403517832812	5.392498007965677	-0.4590944901328644	-6.435131448524723	2.031419039716727e-07	2.1470731174730954e-06	Not significant
ENSG00000140948	ZCCHC14	1.868021844533413	1.9594543584948925	-0.09143251396147956	-6.53004791153321	2.0341590332139936e-07	2.148753060198221e-06	Not significant
ENSG00000177971	IMP3	2.74274105046172	2.8543506918531194	-0.11160964139139962	-6.165211247988839	2.043342044777022e-07	2.155470213951067e-06	Not significant
ENSG00000136717	BIN1	3.422046405238467	3.8407287928122145	-0.4186823875737473	-6.453429524629936	2.0438950849471254e-07	2.155470213951067e-06	Not significant
ENSG00000269680		1.287070729138884	1.3823484385961098	-0.09527770945722569	-6.1322357244253896	2.0439803752984256e-07	2.155470213951067e-06	Not significant
ENSG00000231607	DLEU2	1.9169827617095343	1.8157745445098241	0.10120821719971018	6.3189672306146	2.0461022875192535e-07	2.1564901987420757e-06	Not significant
ENSG00000245164	LINC00861	3.558335391497715	4.2025881129044125	-0.6442527214066973	-6.858051329111979	2.0490761068572083e-07	2.15840639434096e-06	Lower in TB
ENSG00000138814	PPP3CA	2.7287262502936285	2.9316534262062013	-0.2029271759125728	-6.248148887700233	2.052570097741076e-07	2.159650656079568e-06	Not significant
ENSG00000159140	SON	4.030163613947197	4.2990121539680555	-0.26884854002085845	-6.674531618300034	2.0519602015753598e-07	2.159650656079568e-06	Not significant
ENSG00000166197	NOLC1	2.645880134738794	2.836508213133347	-0.19062807839455287	-6.730573932187561	2.0541547074254521e-07	2.1601009749931163e-06	Not significant
ENSG00000147124	ZNF41	1.9027944164915813	1.9701194386929033	-0.06732502220132197	-6.388385844599545	2.0675124648817957e-07	2.172924186501543e-06	Not significant
ENSG00000008405	CRY1	1.8666288570306828	1.9795934309876402	-0.11296457395695736	-6.6305834337156835	2.0715343901812828e-07	2.1734818129789686e-06	Not significant
ENSG00000134371	CDC73	2.501255920739457	2.3643538135974307	0.13690210714202644	6.343588045533323	2.07045342246177e-07	2.1734818129789686e-06	Not significant
ENSG00000143553	SNAPIN	2.4635744940934603	2.3450642890879503	0.11851020500551002	6.346153065338582	2.0703057006796333e-07	2.1734818129789686e-06	Not significant
ENSG00000138495	COX17	1.8937595947442314	1.8069913946449203	0.08676820009931108	6.098479905493441	2.0752996298597184e-07	2.1752290751825132e-06	Not significant
ENSG00000100372	SLC25A17	1.9697929728048387	2.017297725242366	-0.047504752437527165	-5.96709244407695	2.0755291347050968e-07	2.1752290751825132e-06	Not significant
ENSG00000075420	FNDC3B	3.015524590121898	2.7453767837701832	0.27014780635171487	6.297239230270421	2.077663056988088e-07	2.1762442654127612e-06	Not significant
ENSG00000227507	LTB	4.741550596024483	5.119367327023056	-0.37781673099857294	-6.505763541310697	2.0902065030308732e-07	2.1881556418500327e-06	Not significant
ENSG00000109743	BST1	3.8011235324386616	3.3123405193988162	0.4887830130398454	6.793985724851107	2.0943122776163323e-07	2.1912255516393624e-06	Not significant
ENSG00000163428	LRRC58	2.13508426468286	2.272922340478384	-0.13783807579552398	-6.395588245799863	2.1102449717521104e-07	2.206659299688825e-06	Not significant
ENSG00000196092	PAX5	2.0662276253210035	2.452226319881941	-0.3859986945609375	-6.8122078525808165	2.1236715950521246e-07	2.219093084206506e-06	Not significant
ENSG00000160679	CHTOP	3.460489358040713	3.5888800338386595	-0.1283906757979465	-6.6439666175630565	2.1245119054193793e-07	2.219093084206506e-06	Not significant
ENSG00000082438	COBLL1	1.6735027794036528	1.8133212048204743	-0.13981842541682155	-6.125645197772053	2.1344216463488968e-07	2.2281978014092788e-06	Not significant
ENSG00000270959	LPP-AS2	1.5231638441792417	1.4637122181821896	0.059451625997052115	6.1122947307020645	2.157791807073775e-07	2.2513363010564147e-06	Not significant
ENSG00000273449		1.2397465392078486	1.3742629303280598	-0.1345163911202112	-6.283570901642623	2.1631626615992665e-07	2.2556798362941317e-06	Not significant
ENSG00000089737	DDX24	3.4935053563967227	3.8201040037339244	-0.3265986473372018	-6.547771375318847	2.1662930937896e-07	2.257683583683849e-06	Not significant
ENSG00000248476		1.2496083579460542	1.1410504540831075	0.10855790386294673	6.20933897765627	2.168692430058549e-07	2.258923581917092e-06	Not significant
ENSG00000197050	ZNF420	1.6772359676270687	1.7625239123004217	-0.08528794467335299	-6.3177392030049	2.171426478185326e-07	2.2598063242951774e-06	Not significant
ENSG00000009790	TRAF3IP3	4.207667646504255	4.5708182131468345	-0.36315056664257916	-6.719981916226728	2.1729354312616105e-07	2.2598063242951774e-06	Not significant
ENSG00000103507	BCKDK	3.2763705029328043	2.995768812503475	0.28060169042932914	6.783229912326847	2.1731699284826187e-07	2.2598063242951774e-06	Not significant
ENSG00000146243	IRAK1BP1	1.4250912185595699	1.5330557093828863	-0.10796449082331638	-6.377637209417354	2.1784683536402473e-07	2.2640553685356293e-06	Not significant
ENSG00000171223	JUNB	5.264260131045137	4.93530928065358	0.328950850391557	6.670792488971994	2.1807798344148725e-07	2.2651971183277063e-06	Not significant
ENSG00000138772	ANXA3	3.0555674604590926	2.399881066748666	0.6556863937104267	6.384894626181524	2.1838280169240594e-07	2.267102392666689e-06	Higher in TB
ENSG00000168685	IL7R	4.32676883741688	5.157313505115663	-0.8305446676987831	-6.753670309312824	2.1918169347577397e-07	2.2735812455506944e-06	Lower in TB
ENSG00000162630	B3GALT2	1.37052529609933	1.535584252250316	-0.1650589561509861	-6.129860909437547	2.1927698302356986e-07	2.2735812455506944e-06	Not significant
ENSG00000112367	FIG4	2.5683669785217034	2.3837036566103724	0.18466332191133095	6.665459536824367	2.1937210347410318e-07	2.2735812455506944e-06	Not significant
ENSG00000087299	L2HGDH	1.6081282610681116	1.6593866630237122	-0.05125840195560061	-6.177080305501711	2.1973702451274873e-07	2.274838508758368e-06	Not significant
ENSG00000165905	LARGE2	1.8257050586222678	2.065437593494808	-0.23973253487254031	-6.710561600437254	2.196523178416015e-07	2.274838508758368e-06	Not significant
ENSG00000100342	APOL1	3.7299007753603246	3.0307045918289024	0.6991961835314222	6.8319322189813585	2.2043895370556375e-07	2.280840941498675e-06	Higher in TB
ENSG00000151364	KCTD14	1.0382103098823312	0.8247971610557443	0.2134131488265869	5.805817748906423	2.207023830735872e-07	2.282302162947018e-06	Not significant
ENSG00000122965	RBM19	2.377603058471465	2.5307337423924627	-0.1531306839209976	-6.452219635920636	2.213828055836639e-07	2.288071542379915e-06	Not significant
ENSG00000263244		2.608024219193694	2.925300023406163	-0.3172758042124686	-6.184669262154246	2.2195201523230983e-07	2.2926857502647226e-06	Not significant
ENSG00000133740	E2F5	1.6851973259900521	1.8153505093029503	-0.13015318331289816	-6.639591991212583	2.22176463486251e-07	2.293735562227321e-06	Not significant
ENSG00000130560	UBAC1	2.7185006679908987	2.6323327118045934	0.08616795618630535	6.054800605397341	2.2245701947189797e-07	2.295363146771915e-06	Not significant
ENSG00000285159		1.0654568874586814	1.1816151306742964	-0.11615824321561496	-5.88157567492248	2.2327972691036063e-07	2.3025798894411347e-06	Not significant
ENSG00000136305	CIDEB	3.184611299219503	2.9771925583121552	0.20741874090734758	6.432803052801383	2.2349156483284674e-07	2.303492530252895e-06	Not significant
ENSG00000166398	GARRE1	2.2209486522858244	2.4209666076404828	-0.20001795535465838	-6.804902209467337	2.2554431520791152e-07	2.323367694883042e-06	Not significant
ENSG00000130598	TNNI2	1.9722547784917657	1.8501178259750066	0.12213695251675905	6.253707605085625	2.2608094689405118e-07	2.327611777394322e-06	Not significant
ENSG00000204619	PPP1R11	3.801104982249824	3.627693443413077	0.17341153883674698	6.328455714071947	2.2828228928119262e-07	2.3489807353253737e-06	Not significant
ENSG00000215244	LINC02649	1.7005665186486574	1.5632776006964773	0.13728891795218012	6.105127381606864	2.2920289687463988e-07	2.357154901999325e-06	Not significant
ENSG00000165886	UBTD1	2.4715671502566736	2.216165651761538	0.2554014984951358	6.477675015085759	2.2958331791112633e-07	2.358713372372912e-06	Not significant
ENSG00000182183	SHISAL2A	1.8823682743892898	1.98967143521032	-0.1073031608210302	-6.146476618298513	2.2960703100096136e-07	2.358713372372912e-06	Not significant
ENSG00000173762	CD7	3.8997891518280206	4.291110704681787	-0.3913215528537668	-6.205730952487327	2.3106512253378675e-07	2.3723871514244097e-06	Not significant
ENSG00000250850		1.0289500299780283	1.2660574278270242	-0.23710739784899593	-6.0268046978773055	2.3206888696787453e-07	2.3813838093472664e-06	Not significant
ENSG00000254737	OR10G4	1.2337463448093318	1.0826087548699275	0.1511375899394043	6.054489562897643	2.3255474451555166e-07	2.385058983290743e-06	Not significant
ENSG00000145287	PLAC8	3.7498272739844696	3.3194004116790743	0.4304268623053953	5.918021741534186	2.3380991445274253e-07	2.3966157861248187e-06	Not significant
ENSG00000197301	HMGA2-AS1	1.3522791196617048	1.171323113869144	0.18095600579256077	6.62529766233097	2.3417480156298133e-07	2.3979989455817274e-06	Not significant
ENSG00000157551	KCNJ15	5.027717005744961	4.227042430461272	0.800674575283689	6.882474397529983	2.3420165328448656e-07	2.3979989455817274e-06	Higher in TB
ENSG00000272086		1.4969240881509052	1.4364426069236702	0.06048148122723496	6.057019963115806	2.3558299376387295e-07	2.4098898910189967e-06	Not significant
ENSG00000139173	TMEM117	1.3064149709656292	1.415295545433231	-0.1088805744676018	-6.11554177595504	2.3562106130866825e-07	2.4098898910189967e-06	Not significant
ENSG00000105767	CADM4	1.852734075436586	1.683983733293369	0.16875034214321705	6.503229830503725	2.365306147661642e-07	2.417868506498567e-06	Not significant
ENSG00000166313	APBB1	2.572658004667425	2.8491651361004235	-0.27650713143299877	-6.264960100191421	2.3723327787387247e-07	2.423724670444443e-06	Not significant
ENSG00000161016	RPL8	5.696605877839104	6.023449761093022	-0.32684388325391733	-6.061740259777693	2.378179823736457e-07	2.4283699501422676e-06	Not significant
ENSG00000105127	AKAP8	2.5904414282008217	2.6691547986122894	-0.07871337041146775	-6.2110097557939135	2.3885689585505564e-07	2.4376455666606663e-06	Not significant
ENSG00000087157	PGS1	3.9766789468255386	3.541835288806623	0.43484365801891567	6.477948234467708	2.399542680093612e-07	2.447507323507826e-06	Not significant
ENSG00000128039	SRD5A3	1.8860305250203486	1.7930390987599545	0.09299142626039414	6.1463385339610275	2.405798710115063e-07	2.452548947058347e-06	Not significant
ENSG00000204934	ATP6V0E2-AS1	1.597638781064891	1.6749435517978488	-0.07730477073295772	-5.900869816389271	2.4096209183908113e-07	2.4551053067030437e-06	Not significant
ENSG00000168310	IRF2	4.216824131726608	3.959024060483574	0.25780007124303417	6.517028694160326	2.425270931893811e-07	2.4697033764475906e-06	Not significant
ENSG00000156136	DCK	2.5553312532675805	2.812360092769809	-0.25702883950222866	-6.707986775386926	2.4348509542856343e-07	2.4767579750674567e-06	Not significant
